,CaseName,ours_TotalRunningTime,ours_RunningTime_1,ours_RunningTime_2,ours_RunningTime_3,ours_RunningTime_4,ours_RunningTime_5,ours_RunningTime_6,ours_DSC_AUC,ours_NSD_AUC,ours_DSC_Final,ours_NSD_Final,ours_DSC_1,ours_DSC_2,ours_DSC_3,ours_DSC_4,ours_DSC_5,ours_DSC_6,ours_NSD_1,ours_NSD_2,ours_NSD_3,ours_NSD_4,ours_NSD_5,ours_NSD_6,spacing,shape,ours_voxel_counts,has_bbox,ours_object_shapes,modality,segvol_DSC_AUC,segvol_NSD_AUC,segvol_DSC_Final,segvol_NSD_Final,segvol_DSC_1,segvol_DSC_2,segvol_DSC_3,segvol_DSC_4,segvol_DSC_5,segvol_DSC_6,segvol_NSD_1,segvol_NSD_2,segvol_NSD_3,segvol_NSD_4,segvol_NSD_5,segvol_NSD_6,vista3d_DSC_AUC,vista3d_NSD_AUC,vista3d_DSC_Final,vista3d_NSD_Final,vista3d_DSC_1,vista3d_DSC_2,vista3d_DSC_3,vista3d_DSC_4,vista3d_DSC_5,vista3d_DSC_6,vista3d_NSD_1,vista3d_NSD_2,vista3d_NSD_3,vista3d_NSD_4,vista3d_NSD_5,vista3d_NSD_6,sammed3d_DSC_AUC,sammed3d_NSD_AUC,sammed3d_DSC_Final,sammed3d_NSD_Final,sammed3d_DSC_1,sammed3d_DSC_2,sammed3d_DSC_3,sammed3d_DSC_4,sammed3d_DSC_5,sammed3d_DSC_6,sammed3d_NSD_1,sammed3d_NSD_2,sammed3d_NSD_3,sammed3d_NSD_4,sammed3d_NSD_5,sammed3d_NSD_6,nninteractive_TotalRunningTime,nninteractive_RunningTime_1,nninteractive_RunningTime_2,nninteractive_RunningTime_3,nninteractive_RunningTime_4,nninteractive_RunningTime_5,nninteractive_RunningTime_6,nninteractive_DSC_AUC,nninteractive_NSD_AUC,nninteractive_DSC_Final,nninteractive_NSD_Final,nninteractive_DSC_1,nninteractive_DSC_2,nninteractive_DSC_3,nninteractive_DSC_4,nninteractive_DSC_5,nninteractive_DSC_6,nninteractive_NSD_1,nninteractive_NSD_2,nninteractive_NSD_3,nninteractive_NSD_4,nninteractive_NSD_5,nninteractive_NSD_6,nninteractive_num_class,nninteractive_runtime_upperbound
2074,US_Cardiac_patient0231_2CH_half_sequence,7.156411170959473,1.154099941253662,1.1674437522888184,1.1860511302947998,1.1655349731445312,1.2620978355407717,1.2211835384368896,3.522311230036225,3.467555612858101,0.8948168000341976,0.8853233824899114,0.8262736097544446,0.8653935279823078,0.8746082378738461,0.8776849285748148,0.8899128995793116,0.8948168000341976,0.7803441923957432,0.857884291362065,0.8607374080697401,0.8575499450157197,0.8776644228466539,0.8853233824899114,[0.308 0.308 1.   ],"(24, 616, 747)",[9073700  663794  745972  560182],True,"[[0, 23, 143, 420, 281, 432], [0, 23, 118, 428, 238, 475], [0, 23, 397, 602, 279, 449]]",US,0.635863058,0.0,0.158965765,0.0,0.158965765,0.158965765,0.158965765,0.158965765,0.158965765,0.158965765,0.0,0.0,0.0,0.0,0.0,0.0,2.738836732,2.725745408,0.692253447,0.708723375,0.0,0.577889515,0.66300132,0.722756103,0.718007828,0.692253447,0.0,0.529831404,0.652450095,0.722171008,0.731846917,0.708723375,1.58737842,1.810746069,0.440833095,0.512970764,0.167937371,0.26869926,0.3717428,0.423025136,0.437844306,0.440833095,0.0,0.329745867,0.417763929,0.475390483,0.496233341,0.512970764,63.17398738861084,10.33722472190857,10.632181406021118,11.152402877807615,10.269634008407593,9.974491834640505,10.80805253982544,3.138890829988506,3.1486923816828014,0.8436358523938287,0.8484474587655076,0.5124907934450028,0.6074727144225929,0.7735597416722787,0.7985030668465468,0.8412737380614695,0.8436358523938287,0.5504687872707611,0.6416146791149769,0.7743741525978072,0.7957125999987379,0.833574560146014,0.8484474587655076,3.0,270.0
2075,US_Cardiac_patient0231_4CH_half_sequence,7.4761059284210205,1.2833986282348633,1.2471346855163574,1.2302043437957764,1.22938871383667,1.2398006916046145,1.2461788654327393,3.344942706068407,3.232641141092389,0.8509134899956502,0.8325886719996842,0.8106385941131884,0.827799155341809,0.8274835720156797,0.833601576031489,0.8445012353525088,0.8509134899956502,0.7501601647803201,0.7847439425655196,0.7972691183437796,0.8094811591367138,0.8172245563292941,0.8325886719996842,[0.308 0.308 1.   ],"(23, 616, 747)",[8737983  611548  696095  537870],True,"[[0, 22, 176, 422, 315, 446], [0, 22, 114, 445, 261, 502], [0, 22, 417, 597, 314, 469]]",US,0.706605662,0.0,0.176651416,0.0,0.176651416,0.176651416,0.176651416,0.176651416,0.176651416,0.176651416,0.0,0.0,0.0,0.0,0.0,0.0,2.914442578,2.808231036,0.75811263,0.717943991,0.0,0.553044181,0.706774826,0.766463088,0.785626259,0.75811263,0.0,0.546873499,0.685945023,0.733580214,0.756297055,0.717943991,1.53454291,1.784144157,0.451945686,0.493799455,0.107571319,0.253283013,0.329590115,0.41678267,0.435555776,0.451945686,0.0,0.325044221,0.40076418,0.48027232,0.493685819,0.493799455,63.07719111442566,10.362018823623655,9.95537495613098,10.604199409484863,11.413934469223022,10.70486831665039,10.036795139312744,3.2119235629282423,3.148205556415096,0.8388255219900321,0.8183363107242773,0.5174566417109179,0.7589414082594801,0.8036790866576738,0.7928553405974563,0.8165056705483563,0.8388255219900321,0.554076403642147,0.7494405505549634,0.7860550095275706,0.7724113481502286,0.8058507680976769,0.8183363107242773,3.0,270.0
2076,US_Cardiac_patient0234_2CH_half_sequence,6.278708219528198,1.0173985958099363,1.004990577697754,1.0554909706115725,1.0844826698303225,1.008579969406128,1.1077654361724854,3.452850339969024,3.6125702405048057,0.8836730678892147,0.9236365973734284,0.8123066179844254,0.8137327540019523,0.8583049783098318,0.8666976616999443,0.8791447890136648,0.8836730678892147,0.8558353197956068,0.8624194448335837,0.8973505481222569,0.9038098391107326,0.9183818321683098,0.9236365973734284,[0.308 0.308 1.   ],"(18, 616, 747)",[6968862  365722  500385  447767],True,"[[0, 17, 134, 352, 277, 420], [0, 17, 98, 363, 234, 470], [0, 17, 320, 531, 240, 423]]",US,1.376994529,2.081795592,0.344248632,0.520448898,0.344248632,0.344248632,0.344248632,0.344248632,0.344248632,0.344248632,0.520448898,0.520448898,0.520448898,0.520448898,0.520448898,0.520448898,2.905764738,2.955441558,0.789130531,0.826946062,0.0,0.55530939,0.678086477,0.754748835,0.800709466,0.789130531,0.0,0.564828585,0.688788933,0.762403331,0.80836197,0.826946062,1.137897323,1.625690681,0.316322128,0.45079264,0.182941454,0.222356255,0.245780665,0.308932177,0.31384529,0.316322128,0.0,0.336317205,0.359513666,0.417350393,0.455271699,0.45079264,64.50889778137207,10.79915976524353,12.733494758605955,10.337145566940308,9.729842901229858,10.192119359970093,10.717135429382324,3.4668081299084665,3.519264005649612,0.8640592993769011,0.8792979284446633,0.5961765658396675,0.820537851600119,0.8680120291598321,0.8740022612799464,0.8824952639801777,0.8640592993769011,0.6188742311786676,0.8395771639811502,0.8847207135702101,0.8801039944373951,0.8950017514291,0.8792979284446633,3.0,270.0
2077,US_Cardiac_patient0234_4CH_half_sequence,5.965359926223755,1.0369157791137695,0.9586892127990724,1.051560401916504,0.9663879871368408,0.9717650413513184,0.98004150390625,3.4336166076814427,3.6859270590602655,0.8783867922227714,0.9343078102349596,0.8070656525317194,0.8154811963933524,0.8453618349179756,0.8674374917019351,0.8738832867534702,0.8783867922227714,0.8744216579293065,0.8862594839263283,0.9106649834129992,0.9305354262188016,0.9344430023478212,0.9343078102349596,[0.308 0.308 1.   ],"(14, 616, 747)",[5313228  324598  335052  469250],True,"[[0, 13, 136, 363, 315, 468], [0, 13, 100, 374, 282, 505], [0, 13, 356, 567, 283, 476]]",US,1.290848518,2.17882743,0.322712129,0.544706858,0.322712129,0.322712129,0.322712129,0.322712129,0.322712129,0.322712129,0.544706858,0.544706858,0.544706858,0.544706858,0.544706858,0.544706858,2.967226414,3.095941499,0.834446353,0.873474583,0.0,0.527470036,0.706832502,0.771757323,0.807678394,0.834446353,0.0,0.555479985,0.73415273,0.796677943,0.850633541,0.873474583,1.298957144,2.202604196,0.377553241,0.597790771,0.224772006,0.268220892,0.275234577,0.338501443,0.362334057,0.377553241,0.435785074,0.50851374,0.504885131,0.561407718,0.583159092,0.597790771,53.5311324596405,9.206880807876589,8.701371431350708,9.700205087661743,9.08371376991272,7.736452102661133,9.102509260177612,3.2619369725122604,3.424463939831673,0.9013137307783676,0.9324756702541476,0.4940696617859446,0.7513755819575714,0.8961952704776817,0.7608382644536391,0.7785587812129707,0.9013137307783676,0.5335971427693506,0.793470881793537,0.9210881298554408,0.8097081309388144,0.8306944030135753,0.9324756702541476,3.0,270.0
2078,US_Cardiac_patient0237_2CH_half_sequence,6.005059480667114,1.0246460437774658,1.0653526782989502,0.9769792556762696,0.9718666076660156,0.985771417617798,0.9804434776306152,3.624801085345317,3.7852930380258,0.9122484860229688,0.9579407703770606,0.8930620578800212,0.8951765524226153,0.9049828338497616,0.9073340683567584,0.9087716639160052,0.9122484860229688,0.9209309261297468,0.9260504801725062,0.9431595563372792,0.9472353190854864,0.9529025373282506,0.9579407703770606,[0.308 0.308 1.   ],"(19, 552, 669)",[5545957  422036  649270  399209],True,"[[0, 18, 129, 359, 256, 405], [0, 18, 72, 376, 202, 459], [0, 18, 347, 518, 262, 414]]",US,1.777427233,2.224583657,0.444356808,0.556145914,0.444356808,0.444356808,0.444356808,0.444356808,0.444356808,0.444356808,0.556145914,0.556145914,0.556145914,0.556145914,0.556145914,0.556145914,3.017035887,3.019514187,0.84756909,0.84836362,0.0,0.551209212,0.711633976,0.777100302,0.828912458,0.84756909,0.0,0.535457726,0.703466182,0.789735127,0.834402205,0.84836362,1.318431793,1.892513461,0.360094994,0.508129439,0.179448269,0.253453601,0.328043724,0.339394582,0.344219189,0.360094994,0.0,0.394545432,0.469185087,0.483852588,0.488138351,0.508129439,56.59059524536133,9.679202795028688,10.702316045761108,9.009785413742064,8.388038396835327,9.538227558135986,9.273025035858154,3.506583788699662,3.4354794736700067,0.8848022309042776,0.8828551008987714,0.6905634118655642,0.8831695823521382,0.8713035494475444,0.8764302118734273,0.8748641207504821,0.8848022309042776,0.683041592967485,0.8640854727097254,0.8434029918409554,0.8551540529442678,0.8634521420805351,0.8828551008987714,3.0,270.0
2079,US_Cardiac_patient0237_4CH_half_sequence,6.4830615520477295,1.1261978149414062,1.0484228134155271,1.0411584377288818,1.090965986251831,1.0973570346832275,1.0789594650268557,3.6332724015196,3.8324653693079065,0.9153742496173072,0.9677984801972034,0.8987610081113653,0.9044101086178014,0.9041470416646424,0.90803800311451,0.9111951776228936,0.9153742496173072,0.9370594636074828,0.9514800256393772,0.949760357538059,0.9586607904830942,0.9644049683684632,0.9677984801972034,[0.308 0.308 1.   ],"(21, 552, 669)",[6251682  527624  543266  432476],True,"[[0, 20, 118, 367, 318, 453], [0, 20, 74, 385, 268, 501], [0, 20, 343, 536, 290, 458]]",US,1.183753642,1.713572279,0.29593841,0.42839307,0.29593841,0.29593841,0.29593841,0.29593841,0.29593841,0.29593841,0.42839307,0.42839307,0.42839307,0.42839307,0.42839307,0.42839307,2.931690036,2.922195678,0.802782433,0.815256756,0.0,0.557002746,0.714915262,0.761232504,0.77564968,0.802782433,0.0,0.554475913,0.697025459,0.753203073,0.787100812,0.815256756,1.44120965,1.885348034,0.46223969,0.582238879,0.130500992,0.267374911,0.310459883,0.353618805,0.412323662,0.46223969,0.0,0.355671656,0.411232703,0.472098126,0.533061937,0.582238879,58.26714968681336,9.52218246459961,10.1291081905365,9.765312671661375,9.987770557403564,9.860011339187622,9.002764463424683,3.492508405008694,3.518280456593568,0.8997447518655705,0.9049016573418776,0.4914770227290728,0.830283984786202,0.8610589161068191,0.8977247489042903,0.868710371671698,0.8997447518655705,0.5581515010941142,0.8313761556620878,0.8769259092534917,0.8992114018728771,0.8740042389652164,0.9049016573418776,3.0,270.0
2080,US_Cardiac_patient0238_2CH_half_sequence,7.095391035079956,1.19873309135437,1.1632177829742432,1.174607515335083,1.1743459701538086,1.2031984329223633,1.181288242340088,3.6674971141213137,3.864783601399351,0.9216517013663802,0.9720055511527168,0.9092451072397048,0.9095757474119308,0.9114846571365282,0.919969189428,0.9204295431676298,0.9216517013663802,0.9512182525369978,0.95736533000248,0.9583745059508524,0.9694205115277744,0.9723031433431256,0.9720055511527168,[0.308 0.308 1.   ],"(18, 552, 669)",[5104332  602733  690217  249902],True,"[[0, 17, 79, 368, 269, 446], [0, 17, 42, 396, 216, 495], [0, 17, 347, 517, 291, 425]]",US,1.003782897,1.599678054,0.250945724,0.399919513,0.250945724,0.250945724,0.250945724,0.250945724,0.250945724,0.250945724,0.399919513,0.399919513,0.399919513,0.399919513,0.399919513,0.399919513,2.916106613,2.901389119,0.832402524,0.816738697,0.0,0.531182457,0.676788189,0.752012638,0.805513295,0.832402524,0.0,0.541460751,0.673543134,0.74739005,0.801356211,0.816738697,1.011116022,1.437765645,0.314977663,0.464838046,0.016632936,0.119824502,0.21767236,0.272797238,0.30324534,0.314977663,0.0,0.0,0.339976536,0.414069258,0.451300828,0.464838046,63.54575824737549,11.053892135620115,12.355817079544067,9.811765670776367,9.46079134941101,9.350709199905396,11.51278281211853,3.4641516507915737,3.511460032355451,0.8291683034752602,0.8650435523575379,0.6598225995268875,0.8301399951469531,0.8647737370286043,0.8919284065051394,0.8777953579467236,0.8291683034752602,0.7174309175616491,0.8454942191675451,0.872714998772218,0.8972555934708827,0.8862205543498088,0.8650435523575379,3.0,270.0
2081,US_Cardiac_patient0238_4CH_half_sequence,6.539007186889648,1.139491319656372,1.1257083415985107,1.1161909103393557,1.0183701515197754,1.0580511093139648,1.08119535446167,3.589611756973025,3.886010030223871,0.903120390090968,0.9788281310123708,0.8871598938775227,0.8922248830737912,0.8957786061186545,0.896538291381708,0.8996222228902829,0.903120390090968,0.9568856013130516,0.9656653989220744,0.9687579541112236,0.9713177869561216,0.9736875241893036,0.9788281310123708,[0.308 0.308 1.   ],"(14, 552, 669)",[3987246  490732  380888  311166],True,"[[0, 13, 92, 368, 265, 437], [0, 13, 60, 380, 226, 473], [0, 13, 353, 527, 242, 412]]",US,1.501641509,2.193881538,0.375410377,0.548470385,0.375410377,0.375410377,0.375410377,0.375410377,0.375410377,0.375410377,0.548470385,0.548470385,0.548470385,0.548470385,0.548470385,0.548470385,2.898101521,2.91222262,0.789305989,0.797834824,0.0,0.561416684,0.711648435,0.746282494,0.764809254,0.789305989,0.0,0.564117231,0.710674542,0.748104623,0.772467427,0.797834824,1.096333537,1.732681141,0.327900699,0.539519877,0.105974788,0.192709218,0.248312294,0.275621165,0.312095119,0.327900699,0.0,0.0,0.453001599,0.488243207,0.521676397,0.539519877,61.56035709381104,11.765418767929075,10.736177444458008,11.097179174423218,10.1993567943573,8.830087900161743,8.93213701248169,3.46247684304792,3.568030225858532,0.8867017957709177,0.9087005292377754,0.545532630197396,0.7322697058058775,0.8842526532968894,0.8795703370615359,0.8891681019010972,0.8867017957709177,0.6332332679846133,0.7883010085686153,0.9052083281230108,0.9044524399740198,0.9098686888583064,0.9087005292377754,3.0,270.0
2082,US_Cardiac_patient0239_2CH_half_sequence,6.296854972839356,1.0350244045257568,1.0784518718719482,1.054560899734497,1.0006544589996338,1.0632550716400146,1.0649082660675049,3.557121456009029,3.7924787144863608,0.9020191947493316,0.9613576214779552,0.8540024302519088,0.8667071966244061,0.8763297917717333,0.8989896250234269,0.8974388435269999,0.9020191947493316,0.9045912996864374,0.9226942638095236,0.9365777358425728,0.9582094783309936,0.9556655576690553,0.9613576214779552,[0.308 0.308 1.   ],"(16, 552, 669)",[4733575  293455  579757  301821],True,"[[0, 15, 111, 342, 259, 374], [0, 15, 55, 349, 202, 424], [0, 15, 333, 491, 235, 374]]",US,1.734029056,2.492636127,0.433507264,0.623159032,0.433507264,0.433507264,0.433507264,0.433507264,0.433507264,0.433507264,0.623159032,0.623159032,0.623159032,0.623159032,0.623159032,0.623159032,2.304934348,2.479846611,0.534958304,0.594070254,0.0,0.610535827,0.67496461,0.539970684,0.51725199,0.534958304,0.0,0.621540995,0.702488683,0.594892831,0.574659472,0.594070254,1.452853412,2.215282697,0.420935665,0.606594896,0.315587236,0.284864205,0.320177449,0.373717856,0.406058171,0.420935665,0.516921531,0.486052205,0.516877081,0.558974263,0.593107802,0.606594896,59.22543787956238,9.258976697921751,8.687714576721191,9.478551387786863,11.876315593719482,10.689812660217283,9.2340669631958,3.518155672647714,3.568617738752504,0.8961296987374734,0.9056676607501942,0.682102622688021,0.8704926624887405,0.8640942058035289,0.8885651272893856,0.8821851589416924,0.8961296987374734,0.7355102399185443,0.8775237383146077,0.8811380438387592,0.9050286552404896,0.890855340140854,0.9056676607501942,3.0,270.0
2083,US_Cardiac_patient0239_4CH_half_sequence,6.05000114440918,0.9986512660980223,0.9887125492095948,1.013960361480713,1.0209968090057373,1.0138201713562012,1.0138599872589111,3.620018723394056,3.836366297219053,0.910139769577588,0.9678948084379186,0.8705484981982421,0.8949377229644,0.9040542554402888,0.906627405169,0.9067983165137729,0.910139769577588,0.9133562671005904,0.943136116898299,0.9559619918889564,0.96084790767809,0.9640409349838972,0.9678948084379186,[0.308 0.308 1.   ],"(18, 552, 669)",[5541461  343794  451505  310424],True,"[[0, 17, 117, 337, 275, 387], [0, 17, 64, 362, 219, 440], [0, 17, 319, 493, 260, 399]]",US,1.038674163,1.794355,0.259668541,0.44858875,0.259668541,0.259668541,0.259668541,0.259668541,0.259668541,0.259668541,0.44858875,0.44858875,0.44858875,0.44858875,0.44858875,0.44858875,3.007096582,3.042532968,0.784501966,0.79414257,0.0,0.631368061,0.738695605,0.770117546,0.790348417,0.784501966,0.0,0.62065793,0.757215074,0.788868072,0.789049572,0.79414257,1.233059231,1.696106152,0.366974693,0.473139877,0.14064188,0.233603035,0.269508394,0.320534972,0.342727001,0.366974693,0.0,0.362542835,0.395198703,0.428337644,0.45472845,0.473139877,56.173717975616455,9.70493221282959,10.124122619628906,8.309830665588379,9.689906358718872,8.713823795318604,9.631102323532104,3.407067574277992,3.431111216981079,0.738903493316387,0.750777273372845,0.4932629377526831,0.840644083046339,0.8544360717463054,0.8780987135746972,0.8847590007756262,0.738903493316387,0.5855214952797677,0.8506012267319587,0.849892219103158,0.8850592015290676,0.8954705462964511,0.750777273372845,3.0,270.0
2084,US_Cardiac_patient0240_2CH_half_sequence,7.2579357624053955,1.2205266952514648,1.2266111373901367,1.199714422225952,1.19823956489563,1.2117908000946045,1.2010531425476074,3.553482950457416,3.692225532441144,0.8891106708287447,0.9221607104217184,0.8745597376522114,0.8837510304035775,0.8893405124344861,0.8880954376140662,0.8896161497927028,0.8891106708287447,0.915644680463982,0.9248570295737636,0.9327812491186092,0.9147867921190656,0.9211486212057278,0.9221607104217184,[0.308 0.308 1.   ],"(18, 649, 787)",[7768766  486324  618062  320582],True,"[[0, 17, 119, 392, 335, 479], [0, 17, 68, 415, 279, 544], [0, 17, 359, 536, 350, 509]]",US,1.044708162,1.841090862,0.261177041,0.460272715,0.261177041,0.261177041,0.261177041,0.261177041,0.261177041,0.261177041,0.460272715,0.460272715,0.460272715,0.460272715,0.460272715,0.460272715,3.060581761,3.044159903,0.827498137,0.815657468,0.0,0.585165312,0.737546769,0.798373816,0.818329451,0.827498137,0.0,0.58421705,0.733712072,0.800257273,0.810253299,0.815657468,1.666534282,2.170650959,0.487454425,0.599875434,0.162858982,0.289459885,0.35596475,0.45356547,0.468546906,0.487454425,0.0,0.420964736,0.488934684,0.578943503,0.592352687,0.599875434,66.18556046485901,10.283259868621826,11.376021385192873,11.376636981964111,13.074838161468506,10.099383115768433,9.975420951843262,3.345160033513296,3.382952386793268,0.8853798821335596,0.881177613598228,0.5541731584140344,0.8280365863180753,0.7706965245514824,0.8557429944342819,0.8620122803017137,0.8853798821335596,0.7145084006113486,0.8307838957807311,0.800443029799124,0.868852563223847,0.8576760390808179,0.881177613598228,3.0,270.0
2085,US_Cardiac_patient0240_4CH_half_sequence,7.066091537475586,1.1833100318908691,1.1436519622802734,1.1693971157073977,1.171359300613403,1.176788091659546,1.221585035324097,3.5119976065438987,3.7215941168974096,0.8868517767532706,0.9405532769378416,0.8418729980462637,0.8618011715402091,0.8741181950321191,0.8806515094537608,0.8829014279112788,0.8868517767532706,0.8910047384647495,0.912152728938502,0.9261399489088782,0.9329137303304804,0.9361874347198792,0.9405532769378416,[0.308 0.308 1.   ],"(16, 649, 787)",[6847918  474250  541557  308483],True,"[[0, 15, 132, 401, 328, 505], [0, 15, 84, 408, 298, 541], [0, 15, 373, 547, 348, 502]]",US,0.927784286,1.632624709,0.231946072,0.408156177,0.231946072,0.231946072,0.231946072,0.231946072,0.231946072,0.231946072,0.408156177,0.408156177,0.408156177,0.408156177,0.408156177,0.408156177,2.933944746,2.905662375,0.799181207,0.820322028,0.0,0.580443053,0.720795601,0.737962516,0.7853745,0.799181207,0.0,0.569431038,0.689525034,0.729291387,0.79196942,0.820322028,1.431667236,2.245055458,0.391210069,0.602260963,0.294402843,0.316908308,0.337300207,0.363855041,0.3764528,0.391210069,0.482863369,0.528755908,0.541716326,0.563806986,0.574023711,0.602260963,55.48714542388916,8.568819284439087,10.67344069480896,9.974456310272217,8.751037120819092,8.127890825271606,9.391501188278198,3.334222194872026,3.4161139238842737,0.8673118804069581,0.8774052894839247,0.5813473684440004,0.7984802408418293,0.8430781284325349,0.8091829412442779,0.8490650645708193,0.8673118804069581,0.6272464279859652,0.8103259544749161,0.8644017160823165,0.838424599494522,0.8694219863280147,0.8774052894839247,3.0,270.0
2086,US_Cardiac_patient0241_2CH_half_sequence,6.2755889892578125,1.0707271099090576,1.0344452857971191,1.01507306098938,1.059807538986206,1.0473651885986328,1.048170804977417,3.603035273529201,3.86034629788634,0.911222301125554,0.9750208622863376,0.8747313521122826,0.8912427852633952,0.9002600028091644,0.8990084589459215,0.9025342685796414,0.911222301125554,0.9340088502132284,0.9553981483704368,0.9657790794314912,0.9613670509517832,0.9679906621746792,0.9750208622863376,[0.308 0.308 1.   ],"(15, 454, 551)",[2745027  367535  437580  202168],True,"[[0, 14, 75, 329, 233, 380], [0, 14, 46, 357, 182, 426], [0, 14, 301, 447, 259, 398]]",US,1.930376845,2.645920405,0.482594211,0.661480101,0.482594211,0.482594211,0.482594211,0.482594211,0.482594211,0.482594211,0.661480101,0.661480101,0.661480101,0.661480101,0.661480101,0.661480101,2.875185725,2.969831314,0.746646167,0.772270407,0.0,0.591617419,0.735351311,0.735351311,0.735351311,0.746646167,0.0,0.610790506,0.759433619,0.759433619,0.759433619,0.772270407,1.918529222,2.363646995,0.519681376,0.623593696,0.246836541,0.444237679,0.457477133,0.480582914,0.498509648,0.519681376,0.34757349,0.581322236,0.565517149,0.593725646,0.601946235,0.623593696,64.10780715942383,10.65829873085022,11.54594111442566,10.4323832988739,11.238831520080566,10.312545537948608,9.919806957244871,3.517068356737906,3.5982482833190463,0.8995835974530363,0.9172269885753104,0.5656246840773052,0.8421173595210382,0.8797492778200411,0.8845836275317155,0.8818849728991119,0.8995835974530363,0.6506673048279539,0.8588876196957357,0.897375034337499,0.9080543229148672,0.9047616219311574,0.9172269885753104,3.0,270.0
2087,US_Cardiac_patient0241_4CH_half_sequence,5.729637622833252,0.9899389743804932,0.990309476852417,0.9468610286712646,0.9456303119659424,0.924314022064209,0.9325838088989258,3.656332626147928,3.887749879856508,0.9190907180372552,0.975248597818895,0.8850653683968329,0.8995066791039529,0.9091890885314432,0.9175063980106168,0.920338441035264,0.9190907180372552,0.9408746336602886,0.9571354188123126,0.9663444494516256,0.9760692948203914,0.9791441272688878,0.975248597818895,[0.308 0.308 1.   ],"(16, 454, 551)",[3031503  380007  384801  206153],True,"[[0, 15, 81, 325, 238, 384], [0, 15, 43, 346, 202, 428], [0, 15, 308, 450, 268, 377]]",US,1.410204897,2.335432564,0.352551224,0.583858141,0.352551224,0.352551224,0.352551224,0.352551224,0.352551224,0.352551224,0.583858141,0.583858141,0.583858141,0.583858141,0.583858141,0.583858141,3.159172446,3.247978833,0.857027125,0.886833051,0.0,0.659423216,0.751247644,0.80974492,0.839954711,0.857027125,0.0,0.672248373,0.766512784,0.832708928,0.869216408,0.886833051,1.430771,2.183259555,0.392379815,0.582969512,0.095288043,0.225355951,0.348945081,0.383278863,0.389679173,0.392379815,0.0,0.405388693,0.540045971,0.56919649,0.579837991,0.582969512,59.91952323913574,9.127968788146973,10.163349866867064,9.673926830291748,9.80596661567688,10.514619588851929,10.633691549301147,3.4722333548631377,3.5378992714342674,0.8954097884665226,0.9169775327487336,0.5461843590345877,0.8580930881351346,0.8764678275917596,0.8294137955087576,0.889600293461792,0.8954097884665226,0.6171701666185512,0.8729834676746605,0.8918436579570296,0.847982705719243,0.903092407546298,0.9169775327487336,3.0,270.0
2088,US_Cardiac_patient0242_2CH_half_sequence,6.197408676147461,1.0814032554626465,1.0113890171051023,1.0238807201385498,1.0329902172088623,1.012442111968994,1.0353033542633057,3.430644664224681,3.6691016655345936,0.864332285550466,0.9233520201632897,0.7624092540317561,0.842756405820948,0.8530707752833601,0.8579644890302038,0.8660650542254104,0.864332285550466,0.8493341266128026,0.9081036980504672,0.9095196709614598,0.9181200684781518,0.9257340669881036,0.9233520201632897,[0.308 0.308 1.   ],"(14, 552, 669)",[4343991  285863  384879  155299],True,"[[0, 13, 85, 346, 198, 332], [0, 13, 41, 362, 154, 367], [0, 13, 305, 444, 212, 322]]",US,1.068255957,2.13222063,0.267063989,0.533055158,0.267063989,0.267063989,0.267063989,0.267063989,0.267063989,0.267063989,0.533055158,0.533055158,0.533055158,0.533055158,0.533055158,0.533055158,2.842676987,2.974052579,0.777102567,0.839723554,0.0,0.519895466,0.671114896,0.739814399,0.783248676,0.777102567,0.0,0.543726011,0.685049996,0.775844223,0.821433577,0.839723554,1.193028192,2.014118597,0.389231563,0.642910431,0.093044079,0.158898129,0.234019672,0.326521944,0.35842173,0.389231563,0.0,0.0,0.488000031,0.589501035,0.615162316,0.642910431,62.37797832489014,10.049601078033447,10.804521560668944,10.491177797317505,10.58270525932312,11.256791114807127,9.19318151473999,3.181096593573184,3.4088600791086563,0.7941560928738699,0.8468378543937579,0.4703551968236583,0.8714960986311698,0.8380283533357696,0.8386463356877675,0.671595808797127,0.7941560928738699,0.5575817060350307,0.9049573807830312,0.8733390261146613,0.8861918841772907,0.7734315512283102,0.8468378543937579,3.0,270.0
