CaseName,TotalRunningTime,RunningTime_1,RunningTime_2,RunningTime_3,RunningTime_4,RunningTime_5,RunningTime_6,DSC_AUC,NSD_AUC,DSC_Final,NSD_Final,DSC_1,DSC_2,DSC_3,DSC_4,DSC_5,DSC_6,NSD_1,NSD_2,NSD_3,NSD_4,NSD_5,NSD_6,modality,time_condition,spacing,shape,has_bbox,nb_classes
MR_BraTS-T2f_bratsgli_0046,2.595916986465454,0.0,0.5219299793243408,0.5427742004394531,0.524043083190918,0.5147957801818848,0.4923739433288574,0.0108298052559173,0.0,0.0010585371017254,0.0,0.0,0.0130481093555831,0.0012760160709051,0.0011548296626247,0.0013456362937331,0.0010585371017254,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(54, 218, 182)",False,3
CT_TotalSeg_muscles_s1000,37.64193367958069,5.8261449337005615,6.477028846740723,6.5685460567474365,6.535320281982422,6.552504062652588,5.682389497756958,3.484114855580335,2.9574411342204425,0.8777105076817514,0.7490281577712322,0.8217961792307014,0.8553052522359009,0.8662595444138091,0.8741280736453758,0.8772193575623238,0.8777105076817514,0.6653263262389166,0.7123601881055103,0.7301877192157868,0.7446269821397399,0.7519322599265444,0.7490281577712322,CT,False,[1.50000012 1.5        1.50000012],"(161, 135, 229)",True,12
CT_AbdTumor_case_00295,6.08087944984436,1.0213942527770996,1.048443078994751,0.9682579040527344,1.0018057823181152,1.0359258651733398,1.0050525665283203,3.524238930875402,3.5322468956165727,0.8866061074603788,0.8997171648092388,0.8509599820703738,0.8692536269882888,0.8751994717437958,0.8844855848037798,0.8866240071034929,0.8866061074603788,0.7800122874190083,0.8493270697069245,0.8620052817742391,0.8940952982252349,0.9016241983590172,0.8997171648092388,CT,True,[0.91992188 0.91992188 0.5       ],"(69, 512, 512)",True,1
CT_LungMasks_lung_038,15.414876222610474,2.423814296722412,2.5690362453460693,2.703479051589966,2.8857762813568115,2.4128925800323486,2.419877767562866,3.890678363046841,3.801977900293812,0.974581427809168,0.957217867431273,0.9447214524121644,0.9679967641469486,0.9718482001560652,0.973403088367208,0.9741379785455092,0.974581427809168,0.8325517232319379,0.9328220661972424,0.9478173006592204,0.9533145074548556,0.955826125365478,0.957217867431273,CT,False,[0.78125 0.78125 2.5    ],"(109, 512, 512)",True,2
CT_AbdTumor_case_00190,5.759625196456909,0.953303337097168,0.9690501689910888,0.9533131122589112,0.967398166656494,0.9493327140808104,0.9672276973724364,3.733703175211255,3.9439035378836382,0.9386405256306426,0.9897430265980108,0.8417557909009483,0.9179158012282296,0.929300988874348,0.9365632213953144,0.9395608015121556,0.9386405256306426,0.8523652741348013,0.971761804558085,0.9858871929657748,0.9864889627722137,0.990774966567602,0.9897430265980108,CT,True,[0.72265625 0.72265625 3.        ],"(14, 512, 512)",True,2
CT_AbdomenAtlas_BDMAP_00002551,68.45258688926697,10.969239711761476,11.420087337493896,11.089561939239502,11.315056800842283,11.415478467941284,12.243162631988524,0.9923326967478292,0.992953583076898,0.2499139144399113,0.2518791873621286,0.2247865387872312,0.2467322169839589,0.2481622270458623,0.2484788512389929,0.2473685527510387,0.2499139144399113,0.2007299869266898,0.2446760510921474,0.2489004646655285,0.2495288994523399,0.2462465997318916,0.2518791873621286,CT,False,[0.8203125  0.8203125  0.87438595],"(519, 371, 512)",True,11
MR_BraTS-T1c_bratsgli_0078,2.5455055236816406,0.0,0.5122103691101074,0.5226690769195557,0.5196928977966309,0.4971756935119629,0.4937574863433838,0.1816520434401701,0.0,0.0469397707876127,0.0,0.0,0.0334133541759714,0.0422062696150932,0.049627472809797,0.0496417385334877,0.0469397707876127,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(80, 218, 182)",False,4
CT_TotalSeg_organs_s0377,33.353784799575806,5.450642824172974,5.650498628616333,5.465587139129639,5.466383934020996,5.205176115036011,6.1154961585998535,3.4397807824351783,3.0770878374524857,0.8710290664931161,0.7863082604636813,0.7964327327378103,0.8396614141639507,0.8550622614955811,0.8609461362879606,0.868427144323103,0.8710290664931161,0.6591163012891292,0.7361462071513969,0.7631691347810381,0.7707937939718158,0.7818976748920924,0.7863082604636813,CT,False,[1.5 1.5 1.5],"(184, 248, 248)",True,11
MR_BraTS-T1n_bratsgli_1291,2.867573499679565,0.0,0.5866250991821289,0.5723409652709961,0.5707459449768066,0.5673437118530273,0.5705177783966064,0.0179301901028871,0.0,0.0061518223322757,0.0,0.0,0.0021221231336684,0.0038818102936475,0.0043894233296535,0.0055219837466138,0.0061518223322757,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(90, 218, 182)",False,4
CT_AbdomenAtlas_BDMAP_00003222,30.3331310749054,5.196690797805786,5.109991788864136,5.168598175048828,4.686935424804688,4.678363561630249,5.492551326751709,3.534995925471691,3.676556642371394,0.8959189348799643,0.9365117878218848,0.8037477281054622,0.8659445779580736,0.8793060554056993,0.8864719767656772,0.8882861368812959,0.8959189348799643,0.8263096763237154,0.8957850207221523,0.9147546962040288,0.921550038701447,0.9241035031938998,0.9365117878218848,CT,False,[0.875 0.875 3.   ],"(81, 308, 504)",True,10
CT_AbdTumor_PETCT_be3e55a32f,44.88589906692505,6.811312675476074,7.660745143890381,7.420399188995361,7.460602045059204,7.950311183929443,7.582528829574585,2.347383779521809,2.790952935803209,0.6056142324059621,0.7218952303788421,0.5362556459042099,0.5846630851196873,0.5781740547275924,0.5809782473729975,0.5930928186583945,0.6056142324059621,0.6047712737475961,0.6809078683230033,0.6887045967499453,0.6928959258621661,0.7079508638401749,0.7218952303788421,CT,False,[0.8828125 0.8828125 1.       ],"(141, 512, 512)",True,12
CT_TotalSeg_muscles_s0807,78.33638000488281,12.737248659133911,12.441792249679564,12.9632887840271,13.103310585021973,13.517660856246948,13.573078870773315,3.3156706315615243,2.9879777145283017,0.8422275071580387,0.7707255735301882,0.7283059134659207,0.7963894067760836,0.8244248338456922,0.8337791582007696,0.8381581825480011,0.8422275071580387,0.6170134143724144,0.692330466692154,0.7387921800820253,0.7547740683657507,0.7628834459693545,0.7707255735301882,CT,False,[1.5 1.5 1.5],"(454, 250, 250)",True,21
CT_AbdTumor_PETCT_0f4ee9e078,6.654080629348755,1.1280641555786133,1.1599524021148682,1.0833232402801514,1.1019887924194336,1.0788304805755615,1.101921558380127,2.1490891753409738,2.5258328937785195,0.4919539198545233,0.613061189022156,0.4465055553456738,0.5057984755762149,0.5165981728264353,0.5543951914785041,0.5792196133206653,0.4919539198545233,0.4453926526352691,0.5255276485347506,0.5746731583056448,0.6632881472761148,0.7185771694183063,0.613061189022156,CT,True,[0.85351562 0.85351562 0.69999999],"(38, 512, 512)",True,2
MR_BraTS-T1n_bratsgli_1344,2.574174642562866,0.0,0.4975519180297851,0.5181066989898682,0.5097823143005371,0.5070745944976807,0.5416591167449951,0.3623916536429127,0.0,0.1554907677356657,0.0,0.0,0.0359885522010938,0.0217033345664773,0.1128702680151167,0.1320783910929388,0.1554907677356657,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(77, 218, 182)",False,3
MR_BraTS-T2f_bratsgli_0366,2.4037187099456787,0.0,0.4713284969329834,0.4658362865447998,0.490361213684082,0.5025479793548584,0.4736447334289551,0.1200510722001182,0.0,0.0284798456868918,0.0,0.0,0.0397313366206042,0.034397204577634,0.0245908929206687,0.0269573835480673,0.0284798456868918,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(60, 218, 182)",False,3
CT_TotalSeg_muscles_s0935,13.38833737373352,2.118182420730591,2.136718273162842,2.2436013221740723,2.311278820037842,2.2773733139038086,2.301183223724365,3.4981491387465877,3.8683473659996936,0.8864131609006808,0.9694903119474052,0.796832398586858,0.8464291984149149,0.8659220981437421,0.8771390046386791,0.8886668563063684,0.8864131609006808,0.9058816153869114,0.9464706425550456,0.9686002874672588,0.969666206417337,0.9721003948638722,0.9694903119474052,CT,False,[1.5 1.5 1.5],"(151, 131, 131)",True,5
CT_COVID-19-20-CT-SegChallenge_volume-covid19-A-0313,8.68710994720459,1.4437751770019531,1.3805592060089111,1.422729730606079,1.4419584274291992,1.453141450881958,1.5449459552764893,2.407351566778757,2.7077726019618598,0.618059517235415,0.6869312687898933,0.5512252181792544,0.5692753856892703,0.5897892446501258,0.6068031663041009,0.6170917043621883,0.618059517235415,0.6058212623197456,0.6391547465138846,0.6697373243272985,0.6845439472124827,0.6904483227701893,0.6869312687898933,CT,True,[0.74000001 0.74000001 5.        ],"(21, 512, 512)",True,3
MR_ISLES2022_ADC_sub-strokecase0118,2.9145050048828125,0.4462475776672363,0.4845199584960937,0.4985568523406982,0.4967319965362549,0.4852821826934814,0.5031664371490479,2.7012289661215867,3.302720282480152,0.6803394625176803,0.8340834632203853,0.65748031496063,0.6573033707865169,0.6741258741258741,0.6779422128259338,0.6803394625176803,0.6803394625176803,0.7949683257765034,0.8045671594130654,0.8197763298438643,0.8295351780991773,0.8340834632203853,0.8340834632203853,MR,True,[2. 2. 2.],"(11, 112, 112)",True,1
MR_ProstateADC_ADC-ProstateX-0204,2.9181759357452397,0.4550318717956543,0.5137872695922852,0.4691400527954101,0.5353202819824219,0.4770772457122803,0.4678192138671875,3.715860511630553,3.882630527404877,0.9300578939133156,0.9709439493683132,0.9265269991147832,0.927891156462585,0.9281785321389282,0.9287731408848446,0.92993431341883,0.9300578939133156,0.9685257162449552,0.974959650599663,0.9700363180444204,0.9689420147753448,0.970700394601124,0.9709439493683132,MR,True,[2. 2. 3.],"(10, 128, 84)",True,1
MR_BraTS-T1c_bratsgli_0912,2.5923900604248047,0.0,0.4932467937469482,0.5319287776947021,0.5041458606719971,0.5263538360595703,0.5367147922515869,0.986148245797741,0.5640597879340804,0.3399917944509975,0.2676076153598004,0.0,0.0925708336431918,0.1715196100024962,0.2787456445993031,0.3196016771488469,0.3399917944509975,0.0,0.0,0.0,0.1905748640738387,0.2396811161803415,0.2676076153598004,MR,True,[1. 1. 1.],"(59, 218, 182)",False,2
CT_COVID-19-20-CT-SegChallenge_volume-covid19-A-0696,6.004229545593262,0.9934279918670654,0.9557223320007324,0.966261625289917,1.0567169189453125,0.9423446655273438,1.0897560119628906,1.263807323636428,1.5310503236958624,0.3546362588593433,0.4512657907979038,0.2775750795045756,0.2931226178222307,0.2950848567233695,0.3126286375001359,0.3322143910721356,0.3546362588593433,0.3196833067639775,0.3460888822002349,0.3480846386651609,0.370823309238301,0.4134650392933311,0.4512657907979038,CT,True,[0.93000001 0.93000001 5.        ],"(10, 512, 512)",True,2
PET_autoPET_fdg_642d6c78d6_05-02-2005-NA-PET-CT Ganzkoerper  primaer mit KM-84654,22.8279881477356,3.588096618652344,3.850508213043213,3.8345730304718018,3.73628568649292,3.8024394512176514,4.016085147857666,2.0443689663739746,1.814973761295332,0.5149633191376884,0.4633750321793357,0.4825494638223486,0.497852200797541,0.5111218444440252,0.5127703916461684,0.5140689703161662,0.5149633191376884,0.3876336358676462,0.4329696976233297,0.4506449218006474,0.4558416586758029,0.4603148159175489,0.4633750321793357,PE,False,[2.03642011 2.03642011 3.        ],"(193, 400, 400)",True,6
MR_BraTS-T2f_bratsgli_0338,2.912583827972412,0.0,0.5709757804870605,0.5829858779907227,0.5834155082702637,0.5942437648773193,0.5809628963470459,0.172800151520994,0.0,0.0580424073677447,0.0,0.0,0.0301255320063625,0.0369875103634564,0.0427724449463579,0.0489562265241259,0.0580424073677447,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(74, 218, 182)",False,4
MR_BraTS-T2w_bratsgli_1126,2.5537004470825195,0.0,0.5479106903076172,0.4942824840545654,0.512965202331543,0.4915430545806885,0.5069990158081055,0.5363888320025049,0.0,0.1739488870568837,0.0,0.0,0.0543364681295715,0.1126019468560905,0.1358024691358024,0.1738417384173841,0.1739488870568837,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(59, 218, 182)",False,3
CT_TotalSeg_organs_s0463,58.79450559616089,9.810805082321169,10.062989473342896,10.524348258972168,9.388195276260376,9.179420709609984,9.828746795654297,3.223667911007131,2.926025548037264,0.8213386276648273,0.7567299322581544,0.7244542790011219,0.7881099793780701,0.7961350716869577,0.8063788391815713,0.8164296966171533,0.8213386276648273,0.6040846529078645,0.7001927643401792,0.7173065714170825,0.7338280234081379,0.7464296049128768,0.7567299322581544,CT,False,[1.5 1.5 1.5],"(216, 221, 221)",True,20
MR_BraTS-T2f_bratsgli_0822,2.6148152351379395,0.0,0.5028796195983887,0.5076682567596436,0.5595240592956543,0.5245494842529297,0.5201938152313232,0.8858049222324542,0.8305500250171971,0.2473720949330705,0.2646934296489493,0.0,0.1644485711338079,0.2069253494514213,0.2314425443105005,0.2415266954370931,0.2473720949330705,0.0,0.0,0.2026970341968098,0.2408039917568376,0.254702284239075,0.2646934296489493,MR,True,[1. 1. 1.],"(50, 218, 182)",False,3
CT_GTVpEnhance_segrap_0089,3.267398834228516,0.5477957725524902,0.5183439254760742,0.5394301414489746,0.5315108299255371,0.5776715278625488,0.5526466369628906,2.775928637115017,3.4677892072175114,0.7007568009817958,0.8786960396619544,0.6250926268988515,0.680225080385852,0.6841239448774304,0.700638056113976,0.700675695439787,0.7007568009817958,0.7740649178583582,0.8451783364089017,0.8490893898852319,0.8780071541960467,0.8787554751008047,0.8786960396619544,CT,True,[0.45898438 0.45898438 3.        ],"(17, 512, 512)",True,1
MR_Spider_190_t2_spi,4.422778606414795,0.7538852691650391,0.7980563640594482,0.7535111904144287,0.7255370616912842,0.6975307464599609,0.6942579746246338,1.1022053205902225,1.9284850783606264,0.3278483974109022,0.5549898724396175,0.244349922018999,0.2290675896116898,0.2288858379098019,0.2719279153789231,0.3229335737902014,0.3278483974109022,0.3972725707176976,0.4071913639169832,0.4194296117963847,0.4789387859132641,0.549026062472677,0.5549898724396175,MR,True,[0.72916669 4.40000016 0.72916669],"(7, 384, 384)",True,1
MR_BraTS-T2w_bratsgli_0680,2.408246755599976,0.0,0.475740909576416,0.4779114723205566,0.4926140308380127,0.484809398651123,0.4771709442138672,0.002742787351146,0.0,0.0005219595854149,0.0,0.0,0.0010168892032894,0.0010462154294032,0.0003930817610062,0.0005340657663843,0.0005219595854149,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(65, 218, 182)",False,4
MR_BraTS-T1n_bratsgli_0486,2.483064889907837,0.0,0.5016107559204102,0.4984991550445556,0.4911553859710693,0.4965810775756836,0.4952185153961181,1.1236985639089307,1.0245995115933713,0.2956516406010426,0.278696903551018,0.0,0.2026063372362241,0.2835642209680177,0.294758243698144,0.2962471103241356,0.2956516406010426,0.0,0.1546147556730519,0.2524453311513667,0.2755483338089954,0.2799500170209742,0.278696903551018,MR,True,[1. 1. 1.],"(83, 218, 182)",False,3
MR_BraTS-T2w_bratsgli_0700,2.35224986076355,0.0,0.4552013874053955,0.4501533508300781,0.459611177444458,0.4875760078430176,0.4997079372406006,0.0441640305927353,0.0,0.0150931866788878,0.0,0.0,0.0080151737640724,0.0095630864861634,0.0105001640650635,0.0125465998200282,0.0150931866788878,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(57, 218, 182)",False,3
MR_BraTS-T2f_bratsgli_1230,2.4896647930145264,0.0,0.4566469192504883,0.4599933624267578,0.4515516757965088,0.5678305625915527,0.5536422729492188,1.5065164188488067,1.5184679674470778,0.4344853264732762,0.4518835280916149,0.0,0.233906930381407,0.342794969439022,0.3971650263679419,0.432360294614501,0.4344853264732762,0.0,0.2408339194800522,0.3333778832589582,0.3874245258356639,0.4513068345666222,0.4518835280916149,MR,True,[1. 1. 1.],"(38, 218, 182)",False,2
CT_LungMasks_LUNG1-171,11.8263258934021,2.057647228240967,1.9712610244750977,2.0378825664520264,2.0199759006500244,1.8983991146087649,1.84116005897522,3.852458349897828,3.771814682087442,0.9631536806341792,0.9431257019315732,0.9553296766717692,0.9627554656123471,0.9631854514579996,0.9631656197093774,0.9631527056071868,0.9631536806341792,0.8886490740103273,0.9419702200604634,0.9430712258087306,0.9431200060064872,0.943075489276206,0.9431257019315732,CT,False,[0.9765625 0.9765625 3.       ],"(82, 512, 512)",True,2
CT_AbdTumor_hepaticvessel_209,5.634024620056152,0.9443984031677246,0.8949897289276123,0.9898805618286132,0.9209420680999756,1.020236253738403,0.8635776042938232,3.7053549171896583,3.013890709052052,0.926798567056041,0.7558537339402729,0.9116705912882168,0.9219080728091712,0.9272960701114328,0.9268941780357306,0.9268113491098896,0.926798567056041,0.6950675240676266,0.7318461307100782,0.7578644023769383,0.7562211535776872,0.7559552207722505,0.7558537339402729,CT,True,[0.703125 0.703125 2.5     ],"(57, 512, 512)",True,1
MR_BraTS-T1n_bratsgli_1151,2.512206077575684,0.0,0.4742348194122314,0.4656374454498291,0.5051939487457275,0.5342378616333008,0.5329020023345947,0.0891410904496028,0.0,0.0272,0.0,0.0,0.0170672443572704,0.0207459385249027,0.023075963577398,0.0231855661686668,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(73, 218, 182)",False,2
CT_AMOS_amos_0158,43.70314288139343,7.222862958908081,7.68437647819519,6.992586612701416,7.259109973907471,6.856093168258667,7.688113689422607,3.273724791705043,3.444718016798165,0.8391091745688549,0.8820742694201013,0.7422756299188915,0.7885896826701478,0.7993995260441062,0.8245427504975902,0.8359330865438449,0.8391091745688549,0.7636741135286282,0.8239400563972302,0.8403171851108677,0.8708023862926949,0.8805912824859367,0.8820742694201013,CT,False,[0.78100002 0.78100002 5.        ],"(63, 512, 512)",True,14
MR_ISLES2022_DWI_sub-strokecase0230,5.449210166931152,0.9471824169158936,0.900205135345459,0.8483076095581055,0.9124023914337158,0.9568910598754884,0.8842215538024902,1.207594795778666,0.7854434338770385,0.3315521010444498,0.2459993469357121,0.2249248685199098,0.2574194672877945,0.2822720362054944,0.3082917326190186,0.3225452427880308,0.3315521010444498,0.1263770325212642,0.1404595940073191,0.1665375727045745,0.1973038976592088,0.2283724930417395,0.2459993469357121,MR,True,[1.14583337 1.14583337 4.80000019],"(15, 192, 192)",True,2
MR_BraTS-T1n_bratsgli_0597,2.426006555557251,0.0,0.4960916042327881,0.49941086769104,0.4696958065032959,0.4801754951477051,0.4806327819824219,0.2705550512112668,0.0,0.1120019982515299,0.0,0.0,0.0568016763102126,0.0563610189969409,0.0636543252297912,0.0661378697036633,0.1120019982515299,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(79, 218, 182)",False,4
CT_TCIA-LCTSC_LCTSC-Train-S1-004,23.49352121353149,3.65433931350708,3.887400150299072,4.096082925796509,4.015619277954102,4.059617519378662,3.780462026596069,3.633995337035604,3.546382746432674,0.9158538146904242,0.8994485454014509,0.8233310052956748,0.8833154723097343,0.9058716098330544,0.9127798603696444,0.915759223332826,0.9158538146904242,0.7391713462049878,0.8425871870906849,0.8784967129868626,0.8951936458472545,0.9016745213524888,0.8994485454014509,CT,False,[0.9765625 0.9765625 3.       ],"(122, 512, 512)",True,5
MR_BraTS-T2f_bratsgli_1293,2.522223711013794,0.0,0.4637315273284912,0.4959588050842285,0.52870774269104,0.5250582695007324,0.5087673664093018,0.0356392231416207,0.0,0.0014182568334192,0.0,0.0,0.0089178920706395,0.0117010353384102,0.0101814962372731,0.008588617113908,0.0014182568334192,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(57, 218, 182)",False,4
CT_GTVpEnhance_segrap_0012,3.382417917251587,0.5506765842437744,0.5770361423492432,0.5728607177734375,0.5708763599395752,0.5391333103179932,0.5718348026275635,2.703227512055636,2.6968928041536384,0.6753569492138081,0.6740756056710862,0.6832668336584062,0.6774113730430088,0.6759205967656385,0.6755358796557721,0.6753868745058172,0.6753569492138081,0.6744672081244556,0.6752833137569608,0.6743898846705396,0.6739472071378195,0.673876252631256,0.6740756056710862,CT,True,[0.49023438 0.49023438 3.        ],"(32, 512, 512)",True,1
CT_TotalSeg_muscles_s0553,73.7803111076355,11.406588554382324,11.816685199737549,12.40794324874878,12.769087553024292,12.807923793792725,12.572082757949827,3.4963925231072173,3.232087334191998,0.89172552943634,0.8342648398710899,0.760051766893566,0.8332777470709712,0.8619750884251008,0.8802896455274114,0.8916261509010498,0.89172552943634,0.6829590704727058,0.7617656013245565,0.7883739588248821,0.8152823503878108,0.8304158043814819,0.8342648398710899,CT,False,[1.5 1.5 1.5],"(414, 233, 233)",True,21
MR_BraTS-T1n_bratsgli_1311,2.543298482894897,0.0,0.5150589942932129,0.5101840496063232,0.4719491004943847,0.5298137664794922,0.5162925720214844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(52, 218, 182)",False,4
CT_AbdTumor_colon_114,2.920985698699951,0.4835593700408935,0.4897558689117431,0.4922025203704834,0.4754035472869873,0.4871387481689453,0.4929256439208984,2.9388817214084986,3.849426629461654,0.7341688654353562,0.9594516015877542,0.725,0.7350972266496653,0.7369451697127938,0.7334431630971994,0.7338603425559947,0.7341688654353562,0.9623836586664882,0.9677225349810628,0.9655926990560992,0.9591537252320204,0.961093136889126,0.9594516015877542,CT,True,[0.97656202 0.97656202 5.        ],"(5, 512, 512)",True,1
MR_BraTS-T1c_bratsgli_0897,2.6044421195983887,0.0,0.520388126373291,0.5327978134155273,0.5197200775146484,0.5130157470703125,0.5185203552246094,0.7995343809871859,0.4958508197241889,0.2477028565083419,0.2046223395190118,0.0,0.1496641081818313,0.1366886652584069,0.224747949151481,0.2394142842322114,0.2477028565083419,0.0,0.0,0.0,0.2020363020150836,0.1915033479495993,0.2046223395190118,MR,True,[1. 1. 1.],"(74, 218, 182)",False,2
MR_BraTS-T1c_bratsgli_0449,2.456423282623291,0.0,0.4915723800659179,0.5004653930664062,0.4812722206115722,0.486400842666626,0.4967124462127685,0.209394600487303,0.0,0.0641617903705985,0.0,0.0,0.040708674961298,0.0508011238514693,0.0488351254480286,0.0573231185218566,0.0641617903705985,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(40, 218, 182)",False,2
MR_BraTS-T2f_bratsgli_0757,2.754724502563477,0.0,0.5602426528930664,0.5827147960662842,0.5693683624267578,0.5196435451507568,0.5227551460266113,0.2759164460495734,0.0,0.1156119678328764,0.0,0.0,0.0267577950504779,0.025994748281884,0.0873464315858576,0.0913903847401544,0.1156119678328764,0.0,0.0,0.0,0.0,0.0,0.0,MR,True,[1. 1. 1.],"(89, 218, 182)",False,2
MR_Spider_214_t2_vet,19.20799827575684,3.258918046951294,3.1904964447021484,3.175206661224365,3.170769214630127,3.221555233001709,3.1910526752471924,3.1441964011756784,2.6929593344552814,0.7888811358045713,0.6683664751333241,0.7482034668158517,0.7769975494047475,0.7850279574239442,0.7876897463464486,0.7885393548006261,0.7888811358045713,0.6776028562824078,0.6780812998303719,0.6796879681506233,0.6708663364848922,0.6691811423379176,0.6683664751333241,MR,False,[0.90815557 4.20644261 0.9375    ],"(14, 331, 320)",True,7
CT_TotalSeg_organs_s0050,68.49794006347656,11.406076431274414,10.72226095199585,11.516787767410278,12.104058027267456,11.435055494308472,11.313701391220093,3.310627821512357,3.138124454886148,0.8404188094713281,0.8078404126567396,0.7404212618256849,0.7992487337431314,0.8201853733395825,0.8325453551526599,0.8380633214128846,0.8404188094713281,0.6490692482904229,0.7335316489695146,0.7728213792499755,0.7927904361219799,0.8018266087010655,0.8078404126567396,CT,False,[1.5 1.5 1.5],"(382, 182, 261)",True,22
MR_ISLES2022_DWI_sub-strokecase0245,3.009584426879883,0.5142984390258789,0.52510666847229,0.5150644779205322,0.473426342010498,0.486849308013916,0.4948391914367676,3.110830875918518,3.295140359139154,0.794928335170893,0.8488773442251382,0.7244444444444444,0.7583243823845328,0.7608465608465609,0.7822222222222223,0.7911357340720222,0.794928335170893,0.713179752111693,0.7983478672845433,0.8037365392404238,0.8276193681366254,0.8401718460072639,0.8488773442251382,MR,True,[1.796875   1.796875   4.80000019],"(9, 128, 128)",True,1
CT_LungLesions_LUNG1-002,10.815712928771973,1.7799553871154783,1.7965774536132812,1.7990081310272217,1.8239638805389404,1.7936651706695557,1.8225429058074951,1.3808917617378995,1.3730638778362527,0.383171360453509,0.3891109059730119,0.2363573744103586,0.2969740057487602,0.3184165308208326,0.3525840777190012,0.3698184700969311,0.383171360453509,0.2142593361677255,0.3088240604036801,0.3110321075260027,0.3479937226780027,0.3650705644439012,0.3891109059730119,CT,False,[0.977 0.977 3.   ],"(37, 512, 512)",True,3
CT_totalseg-vertebrae_s1190,46.81575703620911,8.278813362121582,7.230205297470093,7.522992134094238,7.873559951782227,7.81916618347168,8.091020107269287,3.823274976506451,3.964143580823309,0.9586876133833688,0.9935451594952368,0.9426291725109646,0.951959164547195,0.9540472988010557,0.9553751895837777,0.9585290991563358,0.9586876133833688,0.9802013524912137,0.987598264864746,0.9895915432968992,0.990892192189424,0.9930881331569936,0.9935451594952368,CT,False,[1.5 1.5 1.5],"(241, 221, 221)",True,16
MR_ProstateT2_NCI-Prostate3T-01-0023,3.032744646072388,0.5034968852996826,0.4775347709655761,0.4978852272033691,0.4953396320343017,0.4954948425292969,0.5629932880401611,3.489031368330997,3.665446707204132,0.8738334747303357,0.9198397117880024,0.8717367674422889,0.870096000149562,0.8710229344502931,0.8723747980613893,0.8736688983793663,0.8738334747303357,0.917642251403692,0.9123551909903926,0.9138257603317196,0.916393493824836,0.9191300016583784,0.9198397117880024,MR,True,[0.625      0.625      3.60000014],"(16, 320, 320)",True,1
CT_TotalSeg_organs_s1276,70.99319005012512,11.211989402770996,12.031820058822632,12.15243124961853,12.199699878692629,11.164366960525513,12.232882499694824,3.171771760603245,2.9082300113150525,0.8021982523627335,0.7397087850111541,0.732235260524175,0.7701942215090664,0.7882459689757844,0.7964891266590222,0.8008404280325384,0.8021982523627335,0.633718574400213,0.6886866496802458,0.7209066135416927,0.7335781314967864,0.739547548930873,0.7397087850111541,CT,False,[1.5 1.5 1.5],"(397, 221, 240)",True,21
MR_Spider_200_t1_ivd,20.10158753395081,3.19257926940918,3.2275590896606445,3.409738302230835,3.2963225841522217,3.447337865829468,3.528050422668457,3.4133466224793887,3.79966497886971,0.8722854954697767,0.9680374874790492,0.7799378081463149,0.8122603075807716,0.8475543747544175,0.8575156734903054,0.8660036727093913,0.8722854954697767,0.8632390282292486,0.9046937362027724,0.9466271204289308,0.9544617505206338,0.9622104960792348,0.9680374874790492,MR,False,[0.5859375  3.29999995 0.5859375 ],"(16, 512, 512)",True,7
CT_AbdTumor_PETCT_2a78eed085,12.31647562980652,2.0603723526000977,2.0121212005615234,2.0158281326293945,2.090505123138428,2.139819860458374,1.9978289604187007,2.704192406705538,2.553911447778192,0.6752496549525003,0.6345247408237625,0.6367382861399423,0.6694475365316709,0.6765637181228797,0.6778562234676272,0.6774238693729453,0.6752496549525003,0.562724794288583,0.6282373997860738,0.6435110186818199,0.6428366556274713,0.6361827031639821,0.6345247408237625,CT,False,[0.83984375 0.83984375 1.        ],"(72, 512, 512)",True,3
CT_LungMasks_LUNG1-184,13.68008303642273,2.2832791805267334,2.316250324249268,2.2803633213043213,2.2836053371429443,2.258216619491577,2.2583682537078857,3.8499934211755535,3.64929700208223,0.96248375524229,0.9122871398570528,0.9543322003727404,0.962421981656838,0.9625627011045106,0.9624897820809868,0.9624880695404928,0.96248375524229,0.8433115743724123,0.9117307555020596,0.9125744373201669,0.9123910968147736,0.9123225202677336,0.9122871398570528,CT,False,[0.977 0.977 3.   ],"(97, 512, 512)",True,2
